File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF564HJJ	bed narrowPeak	peaks	ENCSR012KZW	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF385HLR, ENCFF862FOT	571301	ENCODE Processing Pipeline	74e34259a6f8a9a4a00346c245328ce6		https://www.encodeproject.org/files/ENCFF564HJJ/@@download/ENCFF564HJJ.bed.gz	hg19				released	s3://encode-public/2019/02/11/50dab07f-1674-42d7-8fd4-5d7508f83c32/ENCFF564HJJ.bed.gz		experiment not submitted to GEO		
ENCFF979POM	bed narrowPeak	stable peaks	ENCSR012KZW	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF564HJJ	592791	ENCODE Processing Pipeline	96ca426e7249b4e422b81fccd9803c7c		https://www.encodeproject.org/files/ENCFF979POM/@@download/ENCFF979POM.bed.gz	hg19				released	s3://encode-public/2019/02/11/2c32d23e-0fb3-4bc9-a1e6-b3af26bbaaaa/ENCFF979POM.bed.gz		experiment not submitted to GEO		
ENCFF875MVS	bed narrowPeak	stable peaks	ENCSR012KZW	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF566CGC	584530	ENCODE Processing Pipeline	a953c6182efc1631cad06749c1012427		https://www.encodeproject.org/files/ENCFF875MVS/@@download/ENCFF875MVS.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/d9e5ce03-ca3e-4f9a-84b0-0ef58097e24a/ENCFF875MVS.bed.gz		experiment not submitted to GEO		
ENCFF395FWV	bed narrowPeak	peaks	ENCSR957BPJ	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap											ENCFF087IRL, ENCFF840JGA	696803	Anshul Kundaje, Stanford	19deed6a391b53d3417c4b847e81bff0		https://www.encodeproject.org/files/ENCFF395FWV/@@download/ENCFF395FWV.bed.gz	hg19				archived	s3://encode-public/2016/02/11/51be3fd5-69f2-4392-8b3e-526ac53e1622/ENCFF395FWV.bed.gz	control low read depth, low read length, low read depth			
ENCFF248UTP	bed narrowPeak	peaks	ENCSR957BPJ	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF176CXM, ENCFF861FUK	668727	ENCODE Processing Pipeline	1776db8d5bb9cf33b0748e42ce4f3dd8		https://www.encodeproject.org/files/ENCFF248UTP/@@download/ENCFF248UTP.bed.gz	GRCh38				released	s3://encode-public/2017/05/06/f6837926-611b-429b-a64f-36e45fc28fef/ENCFF248UTP.bed.gz	control low read depth, low read length, low read depth			
ENCFF482MWT	bed narrowPeak	peaks	ENCSR957BPJ	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF266ZLL, ENCFF976YJZ	660245	ENCODE Processing Pipeline	b2c7479846610029e49dbc8521e565f9		https://www.encodeproject.org/files/ENCFF482MWT/@@download/ENCFF482MWT.bed.gz	hg19				released	s3://encode-public/2017/05/06/96dd99ea-cdbd-452b-a786-e556fd9d0fad/ENCFF482MWT.bed.gz	control low read depth, low read length, low read depth			
ENCFF870QVN	bed narrowPeak	stable peaks	ENCSR957BPJ	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF482MWT	716745	ENCODE Processing Pipeline	b4285cbced9bc73693b4acc14b04a119		https://www.encodeproject.org/files/ENCFF870QVN/@@download/ENCFF870QVN.bed.gz	hg19				released	s3://encode-public/2017/05/06/433cd694-73be-4e11-b7e5-e1dddb13c840/ENCFF870QVN.bed.gz	control low read depth, low read length, low read depth			
ENCFF223WWD	bed narrowPeak	stable peaks	ENCSR957BPJ	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF248UTP	722414	ENCODE Processing Pipeline	cf0e021fafaa74cf9d1fb4efb1c10974		https://www.encodeproject.org/files/ENCFF223WWD/@@download/ENCFF223WWD.bed.gz	GRCh38				released	s3://encode-public/2017/05/06/5bdc6973-f76c-4a18-980e-ae1f3651b3f1/ENCFF223WWD.bed.gz	control low read depth, low read length, low read depth			
ENCFF247ETO	bed narrowPeak	peaks	ENCSR006TUH	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-15	ENCODE				1							ENCFF145GMT, ENCFF188ZQP	682473	ENCODE Processing Pipeline	1691e45f17a7051eac76103571419bd5		https://www.encodeproject.org/files/ENCFF247ETO/@@download/ENCFF247ETO.bed.gz	GRCh38				released	s3://encode-public/2018/12/14/e422840f-022a-4466-86e6-d2ab14035e00/ENCFF247ETO.bed.gz		experiment not submitted to GEO		
ENCFF743RXB	bed narrowPeak	peaks	ENCSR006TUH	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-15	ENCODE				1							ENCFF055GAM, ENCFF536BIB	681952	ENCODE Processing Pipeline	85e16a6cb577119b5a9b533ec76abaae		https://www.encodeproject.org/files/ENCFF743RXB/@@download/ENCFF743RXB.bed.gz	hg19				released	s3://encode-public/2018/12/14/b771eca5-ef74-45f6-8939-6dd3d5ee53e1/ENCFF743RXB.bed.gz		experiment not submitted to GEO		
ENCFF353QWL	bed narrowPeak	stable peaks	ENCSR006TUH	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-15	ENCODE				1							ENCFF743RXB	504822	ENCODE Processing Pipeline	77cd35415cd02353950c80c74e5435de		https://www.encodeproject.org/files/ENCFF353QWL/@@download/ENCFF353QWL.bed.gz	hg19				released	s3://encode-public/2018/12/14/02396d81-ccae-45dd-b12b-2b4713f48f07/ENCFF353QWL.bed.gz		experiment not submitted to GEO		
ENCFF273ZIG	bed narrowPeak	stable peaks	ENCSR006TUH	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-15	ENCODE				1							ENCFF247ETO	503284	ENCODE Processing Pipeline	c71fbdb280e5712ce6b49f8292eca42a		https://www.encodeproject.org/files/ENCFF273ZIG/@@download/ENCFF273ZIG.bed.gz	GRCh38				released	s3://encode-public/2018/12/14/cbb38e98-94d2-48e7-87d9-647388d7465a/ENCFF273ZIG.bed.gz		experiment not submitted to GEO		
ENCFF286DAB	bed narrowPeak	peaks	ENCSR611DJQ	ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF393GZL, ENCFF769EOR	968814	ENCODE Processing Pipeline	287d2009202737633b5fb987c29402d1		https://www.encodeproject.org/files/ENCFF286DAB/@@download/ENCFF286DAB.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/38e7ded7-26a7-4a60-9c3f-5037fc27fc94/ENCFF286DAB.bed.gz		experiment not submitted to GEO		
ENCFF177TPK	bed narrowPeak	peaks	ENCSR611DJQ	ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF007LNP, ENCFF540WOH	965873	ENCODE Processing Pipeline	18e27dd08463d977de2b62279b90cf48		https://www.encodeproject.org/files/ENCFF177TPK/@@download/ENCFF177TPK.bed.gz	hg19				released	s3://encode-public/2019/02/11/2f3f6cb7-1aa8-400d-8c1e-4775d7a36e40/ENCFF177TPK.bed.gz		experiment not submitted to GEO		
ENCFF172RMV	bed narrowPeak	stable peaks	ENCSR611DJQ	ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF286DAB	919666	ENCODE Processing Pipeline	2fa3aa226d4e09e33cbc294efddfd598		https://www.encodeproject.org/files/ENCFF172RMV/@@download/ENCFF172RMV.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/62d0a3a6-edc0-47d3-a8e5-6c7c5977c3ab/ENCFF172RMV.bed.gz		experiment not submitted to GEO		
ENCFF047XWN	bed narrowPeak	stable peaks	ENCSR611DJQ	ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF177TPK	910225	ENCODE Processing Pipeline	730fc8e72786cc68992b8538d7aa4c44		https://www.encodeproject.org/files/ENCFF047XWN/@@download/ENCFF047XWN.bed.gz	hg19				released	s3://encode-public/2019/02/11/bd8bc2d4-9492-4c56-a3ed-633898acc229/ENCFF047XWN.bed.gz		experiment not submitted to GEO		
ENCFF995QIE	bed narrowPeak	peaks	ENCSR677MOE	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-11	ENCODE				1							ENCFF565ADZ, ENCFF566KKW	521324	ENCODE Processing Pipeline	b3ff02ad18eb9f36bb6006690df903f7		https://www.encodeproject.org/files/ENCFF995QIE/@@download/ENCFF995QIE.bed.gz	hg19				released	s3://encode-public/2018/12/07/8f533af3-6436-4921-829f-eab93f2bd9a6/ENCFF995QIE.bed.gz		experiment not submitted to GEO		
ENCFF886JSY	bed narrowPeak	stable peaks	ENCSR677MOE	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-11	ENCODE				1							ENCFF995QIE	559198	ENCODE Processing Pipeline	71dc7e0aac9460a4f2a95c537ef9bfc7		https://www.encodeproject.org/files/ENCFF886JSY/@@download/ENCFF886JSY.bed.gz	hg19				released	s3://encode-public/2018/12/07/1087abc7-3570-47c8-85fb-c05d60e907f9/ENCFF886JSY.bed.gz		experiment not submitted to GEO		
ENCFF443UAQ	bed narrowPeak	peaks	ENCSR677MOE	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-11	ENCODE				1							ENCFF571WJQ, ENCFF782HSW	567549	ENCODE Processing Pipeline	d2f784841b8712947393fa5128742ebb		https://www.encodeproject.org/files/ENCFF443UAQ/@@download/ENCFF443UAQ.bed.gz	GRCh38				released	s3://encode-public/2018/12/07/749fe7ad-c048-455f-a949-db965e9d0081/ENCFF443UAQ.bed.gz		experiment not submitted to GEO		
ENCFF295YLK	bed narrowPeak	stable peaks	ENCSR677MOE	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K4me3-human	DNA					False	2018-12-11	ENCODE				1							ENCFF443UAQ	556628	ENCODE Processing Pipeline	ecc45e7d8d18fee6336ab1d9c5798cc0		https://www.encodeproject.org/files/ENCFF295YLK/@@download/ENCFF295YLK.bed.gz	GRCh38				released	s3://encode-public/2018/12/07/f6a542bb-5c09-4580-b779-3e18e2bf207d/ENCFF295YLK.bed.gz		experiment not submitted to GEO		
ENCFF261CHY	bed narrowPeak	stable peaks	ENCSR492BHN	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-11	ENCODE				1							ENCFF232QQX	688123	ENCODE Processing Pipeline	d1883176bfddb29cb3b50ba696ca0068		https://www.encodeproject.org/files/ENCFF261CHY/@@download/ENCFF261CHY.bed.gz	hg19				released	s3://encode-public/2019/02/09/bbb8dd2d-0d88-4de5-96b8-dec66b2702f1/ENCFF261CHY.bed.gz		experiment not submitted to GEO		
ENCFF232QQX	bed narrowPeak	peaks	ENCSR492BHN	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-11	ENCODE				1							ENCFF124IJR, ENCFF975CCW	664214	ENCODE Processing Pipeline	441d691ba920fad4ce07c23c7e36603d		https://www.encodeproject.org/files/ENCFF232QQX/@@download/ENCFF232QQX.bed.gz	hg19				released	s3://encode-public/2019/02/09/b2fb537a-2ee9-4c14-8a51-d0feb9f60c53/ENCFF232QQX.bed.gz		experiment not submitted to GEO		
ENCFF615ZGZ	bed narrowPeak	peaks	ENCSR492BHN	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-11	ENCODE				1							ENCFF183ENL, ENCFF817BRE	659089	ENCODE Processing Pipeline	702623d9375e7e0555f132c9c2d7b759		https://www.encodeproject.org/files/ENCFF615ZGZ/@@download/ENCFF615ZGZ.bed.gz	GRCh38				released	s3://encode-public/2019/02/09/6453c28f-a3bb-4453-984d-d51b1bff58fb/ENCFF615ZGZ.bed.gz		experiment not submitted to GEO		
ENCFF616WLR	bed narrowPeak	stable peaks	ENCSR492BHN	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-11	ENCODE				1							ENCFF615ZGZ	686073	ENCODE Processing Pipeline	45c2261db5d1c6a1b30fc0bb2ba09eb9		https://www.encodeproject.org/files/ENCFF616WLR/@@download/ENCFF616WLR.bed.gz	GRCh38				released	s3://encode-public/2019/02/09/59eb5628-c10b-4b46-8f65-da37ebf17e2f/ENCFF616WLR.bed.gz		experiment not submitted to GEO		
ENCFF310NXU	bed narrowPeak	peaks	ENCSR828CCQ	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF237MHX, ENCFF785FPY	584912	ENCODE Processing Pipeline	03ed1fbf49fb81a2c537d47fee204f40		https://www.encodeproject.org/files/ENCFF310NXU/@@download/ENCFF310NXU.bed.gz	hg19				released	s3://encode-public/2019/02/11/701c0e7f-ebe6-4e49-b63c-64e9c89ca9e4/ENCFF310NXU.bed.gz		experiment not submitted to GEO		
ENCFF325KEZ	bed narrowPeak	peaks	ENCSR828CCQ	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF010MTI, ENCFF510OFX	569236	ENCODE Processing Pipeline	18e6e75751a01915fa8bd05dd016f41f		https://www.encodeproject.org/files/ENCFF325KEZ/@@download/ENCFF325KEZ.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/e632f051-6934-480b-a0fc-b2b7cd01c042/ENCFF325KEZ.bed.gz		experiment not submitted to GEO		
ENCFF161HMP	bed narrowPeak	stable peaks	ENCSR828CCQ	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF325KEZ	644630	ENCODE Processing Pipeline	4aede1c018d3f4b75defcf933d0da299		https://www.encodeproject.org/files/ENCFF161HMP/@@download/ENCFF161HMP.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/9b1d81c7-28ca-4c3a-a9d7-b2e8e83a2cbf/ENCFF161HMP.bed.gz		experiment not submitted to GEO		
ENCFF909APK	bed narrowPeak	stable peaks	ENCSR828CCQ	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF310NXU	656946	ENCODE Processing Pipeline	3318c14109be337b7d33520dd7bde580		https://www.encodeproject.org/files/ENCFF909APK/@@download/ENCFF909APK.bed.gz	hg19				released	s3://encode-public/2019/02/11/41b8bd8e-17e6-4652-bb86-a7ac0ad77f92/ENCFF909APK.bed.gz		experiment not submitted to GEO		
ENCFF684CLK	bed narrowPeak	peaks	ENCSR632OWD	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF487EPL, ENCFF635SME	759871	ENCODE Processing Pipeline	71e769891e6ac999c762529beddf4187		https://www.encodeproject.org/files/ENCFF684CLK/@@download/ENCFF684CLK.bed.gz	GRCh38				released	s3://encode-public/2017/05/24/622e2905-6241-4b66-bb94-ea99157f7578/ENCFF684CLK.bed.gz	low read length, low read depth			
ENCFF405FBW	bed narrowPeak	stable peaks	ENCSR632OWD	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF599MLG	666212	ENCODE Processing Pipeline	c264c2a6b6e900c6df66aeae863841db		https://www.encodeproject.org/files/ENCFF405FBW/@@download/ENCFF405FBW.bed.gz	hg19				released	s3://encode-public/2017/05/24/aeaefdb6-8e33-4e50-a9b3-509002d3155b/ENCFF405FBW.bed.gz	low read length, low read depth			
ENCFF599MLG	bed narrowPeak	peaks	ENCSR632OWD	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF009JNQ, ENCFF212ZJL	763496	ENCODE Processing Pipeline	e897198f7e490f9e90b42a9d3f722aef		https://www.encodeproject.org/files/ENCFF599MLG/@@download/ENCFF599MLG.bed.gz	hg19				released	s3://encode-public/2017/05/24/2347844e-ffab-4953-9ed4-5844a4c4cf35/ENCFF599MLG.bed.gz	low read length, low read depth			
ENCFF738QDH	bed narrowPeak	stable peaks	ENCSR632OWD	ChIP-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF684CLK	662903	ENCODE Processing Pipeline	b6137e586ff5d37e383c632ff19384e5		https://www.encodeproject.org/files/ENCFF738QDH/@@download/ENCFF738QDH.bed.gz	GRCh38				released	s3://encode-public/2017/05/24/1829dbb5-5581-4527-ac3d-81a3ffc91bc8/ENCFF738QDH.bed.gz	low read length, low read depth			
ENCFF674BQW	bed narrowPeak	stable peaks	ENCSR813ZEY	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF395UUE	661636	ENCODE Processing Pipeline	be2def726450bf5d1db03d59489e2a1d		https://www.encodeproject.org/files/ENCFF674BQW/@@download/ENCFF674BQW.bed.gz	hg19				released	s3://encode-public/2017/08/25/45370f6a-7fab-4358-a2d5-af15b9c9eae2/ENCFF674BQW.bed.gz		experiment not submitted to GEO		
ENCFF656UCR	bed narrowPeak	peaks	ENCSR813ZEY	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF671SJE, ENCFF742DCE	724624	ENCODE Processing Pipeline	73b0afd2d94c7faef6116d2886f4d4e9		https://www.encodeproject.org/files/ENCFF656UCR/@@download/ENCFF656UCR.bed.gz	GRCh38				released	s3://encode-public/2017/08/25/b84f8f92-33c7-4151-8ecf-7a69588d56d5/ENCFF656UCR.bed.gz		experiment not submitted to GEO		
ENCFF395UUE	bed narrowPeak	peaks	ENCSR813ZEY	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF873WWR, ENCFF937EBV	731603	ENCODE Processing Pipeline	27e6e11ccfb00d7b59735554917b72cd		https://www.encodeproject.org/files/ENCFF395UUE/@@download/ENCFF395UUE.bed.gz	hg19				released	s3://encode-public/2017/08/25/9e24634f-5032-4541-9d02-da0446b58467/ENCFF395UUE.bed.gz		experiment not submitted to GEO		
ENCFF873FNY	bed narrowPeak	stable peaks	ENCSR813ZEY	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2017-08-28	ENCODE				1							ENCFF656UCR	663019	ENCODE Processing Pipeline	7e9979c5cabff9e619077668f51ec6cf		https://www.encodeproject.org/files/ENCFF873FNY/@@download/ENCFF873FNY.bed.gz	GRCh38				released	s3://encode-public/2017/08/25/e591e274-2194-443c-95e7-8c2f9b97f399/ENCFF873FNY.bed.gz		experiment not submitted to GEO		
ENCFF423PKK	bed narrowPeak	peaks	ENCSR100OZR	ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF391MCZ, ENCFF971QKQ	1256028	ENCODE Processing Pipeline	f78d03324742deacb34334127c60e895		https://www.encodeproject.org/files/ENCFF423PKK/@@download/ENCFF423PKK.bed.gz	hg19				released	s3://encode-public/2018/01/20/b6764f4e-66c9-4d5b-8bb2-23e6f8ded6b1/ENCFF423PKK.bed.gz	low read length			
ENCFF234YCQ	bed narrowPeak	peaks	ENCSR100OZR	ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF190RIL, ENCFF307BLT	1336747	ENCODE Processing Pipeline	453ea4fee8e49d80821d1e1da58324d5		https://www.encodeproject.org/files/ENCFF234YCQ/@@download/ENCFF234YCQ.bed.gz	GRCh38				released	s3://encode-public/2018/01/20/ec62d675-0526-45b7-a21f-52b3e56e04ae/ENCFF234YCQ.bed.gz	low read length			
ENCFF041JIT	bed narrowPeak	stable peaks	ENCSR100OZR	ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF423PKK	1072621	ENCODE Processing Pipeline	fd5b0e96fc32676524966f47e70b5af8		https://www.encodeproject.org/files/ENCFF041JIT/@@download/ENCFF041JIT.bed.gz	hg19				released	s3://encode-public/2018/01/20/12a9c6bb-4627-4cb9-87d2-822c7d6ef5de/ENCFF041JIT.bed.gz	low read length			
ENCFF751ZDX	bed narrowPeak	stable peaks	ENCSR100OZR	ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF234YCQ	1108133	ENCODE Processing Pipeline	0ca131265816a48b74c01974b490c31d		https://www.encodeproject.org/files/ENCFF751ZDX/@@download/ENCFF751ZDX.bed.gz	GRCh38				released	s3://encode-public/2018/01/20/43e4922d-925a-4d03-8d3b-df3e6e90966c/ENCFF751ZDX.bed.gz	low read length			
ENCFF780NUI	bed narrowPeak	peaks	ENCSR793IKH	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF082SPL, ENCFF485XTG	737704	ENCODE Processing Pipeline	9150607ccb4788ac42f7657153c19eea		https://www.encodeproject.org/files/ENCFF780NUI/@@download/ENCFF780NUI.bed.gz	hg19				released	s3://encode-public/2019/02/11/308dffb8-a4f9-4b92-a7fb-20a9a325258f/ENCFF780NUI.bed.gz	moderate library complexity, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF485FZY	bed narrowPeak	peaks	ENCSR793IKH	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF366KTQ, ENCFF529YBT	746659	ENCODE Processing Pipeline	fc9964347f6422bc308eabc9dc2fd3b8		https://www.encodeproject.org/files/ENCFF485FZY/@@download/ENCFF485FZY.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/7f5422a7-8ecf-417d-93d4-e34c75c1368d/ENCFF485FZY.bed.gz	moderate library complexity, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF806XXU	bed narrowPeak	stable peaks	ENCSR793IKH	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF780NUI	819308	ENCODE Processing Pipeline	c3bcaf9f349663e3279921671e90598b		https://www.encodeproject.org/files/ENCFF806XXU/@@download/ENCFF806XXU.bed.gz	hg19				released	s3://encode-public/2019/02/11/608f360e-af08-412b-a599-4e239a7753ca/ENCFF806XXU.bed.gz	moderate library complexity, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF702DGF	bed narrowPeak	stable peaks	ENCSR793IKH	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA					False	2019-02-12	ENCODE				1							ENCFF485FZY	816266	ENCODE Processing Pipeline	02ac2823cf50a6026c60589bd77b07e4		https://www.encodeproject.org/files/ENCFF702DGF/@@download/ENCFF702DGF.bed.gz	GRCh38				released	s3://encode-public/2019/02/11/86210f88-631d-47d4-91ac-e5c31e286d9e/ENCFF702DGF.bed.gz	moderate library complexity, mild to moderate bottlenecking	experiment not submitted to GEO		
