File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF707CQV	bam	unfiltered alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF496RSW, ENCFF641TVF	839159018	ENCODE Processing Pipeline	534ee02569d3ef64b679115d33928c8b		https://www.encodeproject.org/files/ENCFF707CQV/@@download/ENCFF707CQV.bam	GRCh38			released					extremely low read depth
ENCFF229YFB	bam	alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF751ILF	561654837	ENCODE Processing Pipeline	115211f5a06b88241a9dbeca299f0253		https://www.encodeproject.org/files/ENCFF229YFB/@@download/ENCFF229YFB.bam	hg19			archived					extremely low read depth
ENCFF626KHX	bam	alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF707CQV	559034092	ENCODE Processing Pipeline	0edade5bec416ffe9130c4cfbe5c13e8		https://www.encodeproject.org/files/ENCFF626KHX/@@download/ENCFF626KHX.bam	GRCh38			archived					extremely low read depth
ENCFF934CEH	bed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF229YFB	715429	ENCODE Processing Pipeline	7e4b05b611c6ca379d43954ef76009bb		https://www.encodeproject.org/files/ENCFF934CEH/@@download/ENCFF934CEH.bed.gz	hg19			archived					extremely low read depth
ENCFF875BUF	bed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF229YFB	486742	ENCODE Processing Pipeline	3dfa9aa544f2417e5cf82e2781febf2b		https://www.encodeproject.org/files/ENCFF875BUF/@@download/ENCFF875BUF.bed.gz	hg19			archived					extremely low read depth
ENCFF194ZCF	bed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF626KHX, ENCFF992CZQ	716739	ENCODE Processing Pipeline	2eb2a2f92b0e3e9f15af1719fb967e08		https://www.encodeproject.org/files/ENCFF194ZCF/@@download/ENCFF194ZCF.bed.gz	GRCh38			archived					extremely low read depth
ENCFF346CWN	bed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF626KHX, ENCFF992CZQ	487803	ENCODE Processing Pipeline	1a95b87b0a077f5760706dcea58e0b34		https://www.encodeproject.org/files/ENCFF346CWN/@@download/ENCFF346CWN.bed.gz	GRCh38			archived					extremely low read depth
ENCFF674NVU	bigBed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF229YFB	733506	ENCODE Processing Pipeline	7dbd1c6af6af2657b519d6e88715094f		https://www.encodeproject.org/files/ENCFF674NVU/@@download/ENCFF674NVU.bigBed	hg19			archived					extremely low read depth
ENCFF892PQH	bigBed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF229YFB	1207581	ENCODE Processing Pipeline	2c3c87724202c25d97baea8b46bae8b7		https://www.encodeproject.org/files/ENCFF892PQH/@@download/ENCFF892PQH.bigBed	hg19			archived					extremely low read depth
ENCFF988GXT	bigBed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF626KHX, ENCFF992CZQ	1211765	ENCODE Processing Pipeline	2cafc39068b3543248682fb47fb3db0a		https://www.encodeproject.org/files/ENCFF988GXT/@@download/ENCFF988GXT.bigBed	GRCh38			archived					extremely low read depth
ENCFF832BPP	bigBed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF626KHX, ENCFF992CZQ	738734	ENCODE Processing Pipeline	da054c93c79612c9ad7d2f59f887a737		https://www.encodeproject.org/files/ENCFF832BPP/@@download/ENCFF832BPP.bigBed	GRCh38			archived					extremely low read depth
ENCFF544XES	bam	alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF707CQV	555789145	ENCODE Processing Pipeline	988a7d395947a67e07639dd4396529a3		https://www.encodeproject.org/files/ENCFF544XES/@@download/ENCFF544XES.bam	GRCh38			released					extremely low read depth
ENCFF903LSX	bigWig	read-depth normalized signal	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544XES	519408875	ENCODE Processing Pipeline	d7562bae168111369d5202064afcee8a		https://www.encodeproject.org/files/ENCFF903LSX/@@download/ENCFF903LSX.bigWig	GRCh38			released					extremely low read depth
ENCFF779AUG	bed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544XES, ENCFF967OQF	806029	ENCODE Processing Pipeline	a7b5efb4af7c0b5632531ebfe156011e		https://www.encodeproject.org/files/ENCFF779AUG/@@download/ENCFF779AUG.bed.gz	GRCh38			archived					extremely low read depth
ENCFF859JXM	bed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544XES, ENCFF967OQF	517039	ENCODE Processing Pipeline	92fb3520373e5628d362e813820a2d77		https://www.encodeproject.org/files/ENCFF859JXM/@@download/ENCFF859JXM.bed.gz	GRCh38			archived					extremely low read depth
ENCFF137IBD	bigBed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544XES, ENCFF967OQF	738321	ENCODE Processing Pipeline	95c4d0a3ee12057bd26e13763bee3dc8		https://www.encodeproject.org/files/ENCFF137IBD/@@download/ENCFF137IBD.bigBed	GRCh38			archived					extremely low read depth
ENCFF779UCL	bigBed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544XES, ENCFF967OQF	1353205	ENCODE Processing Pipeline	b86a3cca73c8213899ce17c2d438e9b0		https://www.encodeproject.org/files/ENCFF779UCL/@@download/ENCFF779UCL.bigBed	GRCh38			archived					extremely low read depth
ENCFF833PBW	bam	unfiltered alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF549HLL, ENCFF641TVF	835681702	ENCODE Processing Pipeline	e784659e8a4ba757bb8eac8906bc03a0		https://www.encodeproject.org/files/ENCFF833PBW/@@download/ENCFF833PBW.bam	hg19			released					extremely low read depth
ENCFF961FZQ	bam	alignments	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF833PBW	558287806	ENCODE Processing Pipeline	e01922d3afb45669862176072affcf66		https://www.encodeproject.org/files/ENCFF961FZQ/@@download/ENCFF961FZQ.bam	hg19			released					extremely low read depth
ENCFF746WBJ	bigWig	read-depth normalized signal	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF961FZQ	518546057	ENCODE Processing Pipeline	43a69df210354dde87ff46ad0ab47a55		https://www.encodeproject.org/files/ENCFF746WBJ/@@download/ENCFF746WBJ.bigWig	hg19			released					extremely low read depth
ENCFF984CEY	bed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF961FZQ	805018	ENCODE Processing Pipeline	046453e34c2da4f5e83f2d1029a1c7ec		https://www.encodeproject.org/files/ENCFF984CEY/@@download/ENCFF984CEY.bed.gz	hg19			archived					extremely low read depth
ENCFF186LEE	bed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF961FZQ	516199	ENCODE Processing Pipeline	9da3c71e165073ebed0bcb4435a23813		https://www.encodeproject.org/files/ENCFF186LEE/@@download/ENCFF186LEE.bed.gz	hg19			archived					extremely low read depth
ENCFF816JKN	bigBed narrowPeak	peaks	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF961FZQ	735048	ENCODE Processing Pipeline	701506a338f4f5f5d38d1a5d18de5778		https://www.encodeproject.org/files/ENCFF816JKN/@@download/ENCFF816JKN.bigBed	hg19			archived					extremely low read depth
ENCFF106LGJ	bigBed broadPeak	hotspots	ENCSR006XED	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF961FZQ	1349515	ENCODE Processing Pipeline	33f516f798d95e233216b192698cb47d		https://www.encodeproject.org/files/ENCFF106LGJ/@@download/ENCFF106LGJ.bigBed	hg19			archived					extremely low read depth
ENCFF512ZGA	bed bed3+	enrichment	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	154941916	ENCODE Processing Pipeline	71f347f5c0171f9637b96dffd99147ff		https://www.encodeproject.org/files/ENCFF512ZGA/@@download/ENCFF512ZGA.bed.gz	GRCh38			released		low read depth			
ENCFF768RIT	bed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	2154976	ENCODE Processing Pipeline	9f493525246f834c8fe3ddaac0192af0		https://www.encodeproject.org/files/ENCFF768RIT/@@download/ENCFF768RIT.bed.gz	GRCh38			released		low read depth			
ENCFF586UYY	bed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	1387751	ENCODE Processing Pipeline	6e457307bc226c0442d9ea0f9d66ca82		https://www.encodeproject.org/files/ENCFF586UYY/@@download/ENCFF586UYY.bed.gz	GRCh38			released		low read depth			
ENCFF735CET	bigBed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	1650435	ENCODE Processing Pipeline	d779a3358e0a185aedace56ec6017c0c		https://www.encodeproject.org/files/ENCFF735CET/@@download/ENCFF735CET.bigBed	GRCh38			released		low read depth			
ENCFF692LMY	bigBed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	3777091	ENCODE Processing Pipeline	a1407e7ad6f2c5d1e0802c6fb989a67f		https://www.encodeproject.org/files/ENCFF692LMY/@@download/ENCFF692LMY.bigBed	GRCh38			released		low read depth			
ENCFF606DKF	bed bed3+	enrichment	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF698LQU	154882401	ENCODE Processing Pipeline	ad813d11b06ae312ced9454cba9ea1e8		https://www.encodeproject.org/files/ENCFF606DKF/@@download/ENCFF606DKF.bed.gz	hg19			released		low read depth			
ENCFF008ZYR	bed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF698LQU	2153869	ENCODE Processing Pipeline	256e76d6077f311b22c661e41545a115		https://www.encodeproject.org/files/ENCFF008ZYR/@@download/ENCFF008ZYR.bed.gz	hg19			released		low read depth			
ENCFF134ZJK	bed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF698LQU	1386861	ENCODE Processing Pipeline	fb028e2873879e8ddc95495234ce3033		https://www.encodeproject.org/files/ENCFF134ZJK/@@download/ENCFF134ZJK.bed.gz	hg19			released		low read depth			
ENCFF838MJC	bigBed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF698LQU	1647902	ENCODE Processing Pipeline	1d78b50b93899261b29525f569e747aa		https://www.encodeproject.org/files/ENCFF838MJC/@@download/ENCFF838MJC.bigBed	hg19			released		low read depth			
ENCFF254TQP	bigBed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF698LQU	3770018	ENCODE Processing Pipeline	ccaae50886983620d3a06289bf610494		https://www.encodeproject.org/files/ENCFF254TQP/@@download/ENCFF254TQP.bigBed	hg19			released		low read depth			
ENCFF416YBE	fastq	reads	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				1137923320	Zhiping Weng, UMass	768a38ac45cbf431ada27c4bdd7e796d	SRA:SRR171557	https://www.encodeproject.org/files/ENCFF416YBE/@@download/ENCFF416YBE.fastq.gz		Illumina Genome Analyzer IIx		released		low read depth			
ENCFF120FQU	fastq	reads	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				1024886680	Zhiping Weng, UMass	531e11a74b929d9f78a83e48de8563cb	SRA:SRR171558	https://www.encodeproject.org/files/ENCFF120FQU/@@download/ENCFF120FQU.fastq.gz		Illumina Genome Analyzer IIx		released		low read depth			
ENCFF571CZV	bam	unfiltered alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF120FQU, ENCFF416YBE, ENCFF549HLL	2455484882	ENCODE Processing Pipeline	c75b3df8b7523414aaf8828d08e3c656		https://www.encodeproject.org/files/ENCFF571CZV/@@download/ENCFF571CZV.bam	hg19			archived		low read depth			
ENCFF528FXH	bam	unfiltered alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF120FQU, ENCFF416YBE, ENCFF496RSW	2468715276	ENCODE Processing Pipeline	4e20dd72aa490c9bba9891f18059de87		https://www.encodeproject.org/files/ENCFF528FXH/@@download/ENCFF528FXH.bam	GRCh38			released		low read depth			
ENCFF192RMW	bam	alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF571CZV	1935462985	ENCODE Processing Pipeline	8710860c5e5fa783baeb26f1a63e6736		https://www.encodeproject.org/files/ENCFF192RMW/@@download/ENCFF192RMW.bam	hg19			archived		low read depth			
ENCFF318BKA	bam	alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF528FXH	1924529669	ENCODE Processing Pipeline	99cf4f949aef1d5d9043f20845305368		https://www.encodeproject.org/files/ENCFF318BKA/@@download/ENCFF318BKA.bam	GRCh38			archived		low read depth			
ENCFF640MTK	bed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF192RMW	1842831	ENCODE Processing Pipeline	0d2fe0656b93afa306f8934b417ec004		https://www.encodeproject.org/files/ENCFF640MTK/@@download/ENCFF640MTK.bed.gz	hg19			archived		low read depth			
ENCFF465GKU	bed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF192RMW	1312926	ENCODE Processing Pipeline	680fd842099a6479b2efc1367cf66e52		https://www.encodeproject.org/files/ENCFF465GKU/@@download/ENCFF465GKU.bed.gz	hg19			archived		low read depth			
ENCFF798AQM	bed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF318BKA, ENCFF992CZQ	1848663	ENCODE Processing Pipeline	56f95e0ce8aadb2586c379cabd708820		https://www.encodeproject.org/files/ENCFF798AQM/@@download/ENCFF798AQM.bed.gz	GRCh38			archived		low read depth			
ENCFF016DSD	bed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF318BKA, ENCFF992CZQ	1317824	ENCODE Processing Pipeline	8097632220b370c69ea2dc95bc0b4edc		https://www.encodeproject.org/files/ENCFF016DSD/@@download/ENCFF016DSD.bed.gz	GRCh38			archived		low read depth			
ENCFF610NDG	bigBed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF192RMW	2376057	ENCODE Processing Pipeline	8c2fd6dc79a1c9030ca31d1d1c7cafb3		https://www.encodeproject.org/files/ENCFF610NDG/@@download/ENCFF610NDG.bigBed	hg19			archived		low read depth			
ENCFF269DIS	bigBed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF192RMW	1644887	ENCODE Processing Pipeline	3446afd878a0caa5f96b3715f3b2d61d		https://www.encodeproject.org/files/ENCFF269DIS/@@download/ENCFF269DIS.bigBed	hg19			archived		low read depth			
ENCFF402BRO	bigBed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF318BKA, ENCFF992CZQ	1657056	ENCODE Processing Pipeline	ff98a3e0909624a26e1837990a81a05a		https://www.encodeproject.org/files/ENCFF402BRO/@@download/ENCFF402BRO.bigBed	GRCh38			archived		low read depth			
ENCFF172WSC	bigBed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF318BKA, ENCFF992CZQ	2389844	ENCODE Processing Pipeline	3b21099627a7558bba579356ecb19ccc		https://www.encodeproject.org/files/ENCFF172WSC/@@download/ENCFF172WSC.bigBed	GRCh38			archived		low read depth			
ENCFF512KST	bam	alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF528FXH	1909329305	ENCODE Processing Pipeline	164bb8b36eb5fab2a0c5d4666739d9dc		https://www.encodeproject.org/files/ENCFF512KST/@@download/ENCFF512KST.bam	GRCh38			released		low read depth			
ENCFF499TWX	bigWig	read-depth normalized signal	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST	587567507	ENCODE Processing Pipeline	7237a0f356b5fa85e7a0d72755dfcf9d		https://www.encodeproject.org/files/ENCFF499TWX/@@download/ENCFF499TWX.bigWig	GRCh38			released		low read depth			
ENCFF698OON	bed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	2129787	ENCODE Processing Pipeline	298eba42ea1f98a123cba20aa7fb33ab		https://www.encodeproject.org/files/ENCFF698OON/@@download/ENCFF698OON.bed.gz	GRCh38			archived		low read depth			
ENCFF994DZN	bed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	1389781	ENCODE Processing Pipeline	f985d0de58dd613d145cba51d18ced98		https://www.encodeproject.org/files/ENCFF994DZN/@@download/ENCFF994DZN.bed.gz	GRCh38			archived		low read depth			
ENCFF468OSM	bigBed narrowPeak	peaks	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	1657123	ENCODE Processing Pipeline	8a7e833e3ba1eda9a947da9968e3cd7e		https://www.encodeproject.org/files/ENCFF468OSM/@@download/ENCFF468OSM.bigBed	GRCh38			archived		low read depth			
ENCFF271NXL	bigBed broadPeak	hotspots	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF512KST, ENCFF967OQF	2784617	ENCODE Processing Pipeline	fdc5b686dcbd994489dfa728612bba4e		https://www.encodeproject.org/files/ENCFF271NXL/@@download/ENCFF271NXL.bigBed	GRCh38			archived		low read depth			
ENCFF537ERO	bam	unfiltered alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF120FQU, ENCFF416YBE, ENCFF549HLL	2455472962	ENCODE Processing Pipeline	26fddfc95aeb718c8b51157aaeba067e		https://www.encodeproject.org/files/ENCFF537ERO/@@download/ENCFF537ERO.bam	hg19			released		low read depth			
ENCFF698LQU	bam	alignments	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF537ERO	1919751832	ENCODE Processing Pipeline	7d135cc30b3492daa8d39b41f1d72fc3		https://www.encodeproject.org/files/ENCFF698LQU/@@download/ENCFF698LQU.bam	hg19			released		low read depth			
ENCFF936QAG	bigWig	read-depth normalized signal	ENCSR930AUG	DNase-seq	UBERON:0002167	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF698LQU	589671297	ENCODE Processing Pipeline	09bbdcca59ed678f569ec05978600fc9		https://www.encodeproject.org/files/ENCFF936QAG/@@download/ENCFF936QAG.bigWig	hg19			released		low read depth			
